"EID","ProjectID","BiddingDate","SameProvince"
"124054546","3209016","2013-12","1"
"124054546","3060911","2013-10","1"
"124054546","3101055","2013-11","1"
"124054546","3002879","2013-09","0"
"124054546","4014068","2014-02","0"
"124054546","4780085","2014-11","0"
"124054546","4210583","2014-05","0"
"124054546","4845947","2014-12","0"
"124054546","4278428","2014-06","0"
"124054546","5200862","2015-04","1"
"124054546","4103624","2014-04","0"
"124054546","3165936","2013-11","0"
"124054546","4125992","2014-04","1"
"124054546","3983911","2014-01","1"
"124054546","4420020","2014-08","1"
"124054546","4695033","2014-11","1"
"124054546","5453656","2015-06","1"
"124054546","4840760","2014-12","1"
"124054546","4205096","2014-05","0"
"124054546","5466213","2015-06","1"
"124054546","4101166","2014-04","1"
"124054546","4631571","2014-10","1"
"124054546","4205103","2014-05","0"
"124054546","4279623","2014-06","0"
"124054546","4309176","2014-07","0"
"124054546","4340948","2014-07","1"
"124054546","4461899","2014-08","0"
"124054546","4104446","2014-04","1"
"124054546","5676236","2015-08","1"
"124054546","4308448","2014-07","0"
"124054546","5180833","2015-04","0"
"124054546","3966866","2014-01","1"
"124054546","4330416","2014-07","1"
"124054546","4522539","2014-09","0"
"124054546","4106831","2014-04","1"
"124054546","4700237","2014-11","1"
"124054546","4750659","2014-11","0"
"124054546","4750658","2014-11","0"
"124054546","5463709","2015-06","1"
"124054546","4279774","2014-06","0"
"124054546","4241057","2014-06","0"
"124054546","4308656","2014-07","0"
"124054546","4411964","2014-08","0"
"124054546","4406482","2014-07","0"
"124054546","4248841","2014-06","0"
"124054546","4415976","2014-08","0"
"124054546","4795106","2014-12","0"
"124054546","5403388","2015-06","1"
"124054546","4261060","2014-06","0"
"124054546","4345112","2014-07","1"
"124054546","4462123","2014-08","1"
"124054546","4027686","2014-02","0"
"124054546","4671827","2014-10","0"
"124054546","4785316","2014-11","0"
"124054546","4757757","2014-11","0"
"124054546","5342411","2015-05","1"
"124054546","4104374","2014-04","1"
"124054546","4411681","2014-08","1"
"124054546","5097306","2015-03","0"
"124054546","4027694","2014-02","1"
"124054546","5501373","2015-07","1"
"124054546","4825585","2014-12","0"
"124054546","5764090","2015-08","1"
"124054546","4473703","2014-08","1"
"124054546","5046221","2015-03","1"
"124054546","5320257","2015-05","0"
"124054546","4241186","2014-06","1"
"124054546","4789141","2014-12","1"
"124054546","4330417","2014-07","1"
"124054546","4205455","2014-04","0"
"124054546","4206143","2014-04","1"
"124054546","4375538","2014-07","0"
"124054546","4390483","2014-07","0"
"124054546","4454894","2014-08","1"
"124054546","4810367","2014-12","1"
"124054546","4921991","2015-01","0"
"124054546","4197662","2014-05","0"
"124054546","4205087","2014-05","0"
"124054546","4584492","2014-09","0"
"124054546","4374856","2014-07","0"
"124054546","4762243","2014-11","0"
"124054546","4197665","2014-05","0"
"124054546","4239967","2014-06","0"
"124054546","4371450","2014-07","1"
"124054546","5439949","2015-06","1"
"124054546","4102782","2014-04","1"
"124054546","4107048","2014-04","0"
"124054546","4248828","2014-06","0"
"124054546","4103515","2014-04","1"
"124054546","4761803","2014-11","0"
"124054546","4423625","2014-08","0"
"124054546","5111432","2015-03","1"
"124054546","4205097","2014-05","0"
"124054546","4278818","2014-06","0"
"124054546","4312185","2014-07","0"
"124054546","4586069","2014-09","0"
"124054546","4102510","2014-04","0"
"124054546","4103517","2014-04","0"
"124054546","4196995","2014-05","1"
"124054546","4860872","2014-12","0"
"124054546","5197273","2015-04","0"
"124054546","4603408","2014-10","0"
"124054546","4248727","2014-06","1"
"124054546","4366889","2014-07","1"
"124054546","4825571","2014-12","0"
"124054546","5471907","2015-06","1"
"124054546","4956203","2015-01","0"
"124054546","4205719","2014-04","1"
"124054546","3994926","2014-01","1"
"124054546","4248728","2014-06","0"
"124054546","5193069","2015-04","1"
"124054546","4531502","2014-09","0"
"124054546","4556134","2014-09","1"
"124054546","4030770","2014-02","1"
"124054546","4103217","2014-04","0"
"124054546","4105153","2014-04","1"
"124054546","4752332","2014-11","0"
"124054546","4205106","2014-05","0"
"124054546","4210598","2014-05","0"
"124054546","4240265","2014-06","0"
"124054546","4308632","2014-07","0"
"124054546","4107027","2014-04","1"
"124054546","4248095","2014-06","0"
"124054546","4199607","2014-05","1"
"124054546","5130793","2015-03","1"
"124054546","5297317","2015-05","1"
"124054546","4102735","2014-04","0"
"124054546","4107244","2014-04","1"
"124054546","4248850","2014-06","1"
"124054546","4809043","2014-12","0"
"124054546","4944502","2015-01","1"
"124054546","4640721","2014-10","1"
"124054546","4104485","2014-04","1"
"124054546","4468885","2014-08","0"
"124054546","5333701","2015-05","0"
"124054546","4443053","2014-08","0"
"124054546","4434331","2014-08","0"
"124054546","3965986","2014-01","1"
"124054546","5342416","2015-05","0"
"124054546","5511185","2015-07","1"
"124054546","4809048","2014-12","0"
"124054546","4248867","2014-06","0"
"124054546","4742542","2014-11","0"
"124054546","4775365","2014-11","0"
"124054546","4391291","2014-07","1"
"124054546","4018178","2014-02","0"
"124054546","4197675","2014-05","0"
"124054546","5278241","2015-05","0"
"124054546","5283036","2015-05","0"
"124054546","4247870","2014-06","0"
"124054546","4279280","2014-06","0"
"124054546","4640604","2014-10","0"
"124054546","4676963","2014-10","0"
"124054546","4725058","2014-11","0"
"124054546","4700244","2014-11","0"
"124054546","4562953","2014-09","0"
"124054546","4106922","2014-04","0"
"124054546","5562090","2015-07","0"
"124054546","4248822","2014-06","0"
"124054546","4826429","2014-12","0"
"124054546","4106931","2014-04","0"
"124054546","4107114","2014-04","0"
"124054546","4208981","2014-04","0"
"124054546","4126236","2014-04","1"
"124054546","4307887","2014-07","0"
"124054546","4382737","2014-07","1"
"124054546","5184949","2015-04","1"
"124054546","4103630","2014-04","0"
"124054546","4104199","2014-04","0"
"124054546","4197672","2014-05","0"
"124054546","4197661","2014-05","0"
"124054546","4210591","2014-05","0"
"124054546","5564702","2015-07","1"
"124054546","5272740","2015-05","0"
"124054546","4142595","2014-05","1"
"124054546","4818548","2014-12","1"
"124054546","4966735","2015-01","1"
"124054546","4676962","2014-10","1"
"124054546","4787192","2014-11","1"
"124054546","4420026","2014-08","0"
"124054546","4461854","2014-08","1"
"124054546","4000878","2014-01","1"
"124054546","5471919","2015-06","0"
"124054546","4279845","2014-06","1"
"124054546","4279775","2014-06","0"
"124054546","4199141","2014-05","0"
"124054546","4198543","2014-05","0"
"124054546","4205077","2014-05","0"
"124054546","4563182","2014-09","1"
"124054546","4411990","2014-08","0"
"124054546","4249020","2014-06","0"
"124054546","4275570","2014-06","0"
"124054546","4977498","2015-02","1"
"124054546","4874406","2014-12","0"
"124054546","4308575","2014-07","1"
"124054546","4199012","2014-05","0"
"124054546","4695021","2014-11","1"
"124054546","4767935","2014-11","0"
"124054546","4205010","2014-05","0"
"124054546","4210396","2014-05","1"
"124054546","4210726","2014-05","0"
"124054546","5324560","2015-05","0"
"124054546","4674275","2014-10","1"
"124054546","4726121","2014-11","0"
"124054546","4126286","2014-04","0"
"124054546","4106894","2014-04","0"
"124054546","4815117","2014-12","1"
"124054546","4205084","2014-05","0"
"124054546","4374453","2014-07","0"
"124054546","5325387","2015-05","0"
"124054546","4643049","2014-10","0"
"124054546","4648747","2014-10","0"
"124054546","4142598","2014-05","0"
"124054546","4856888","2014-12","1"
"124054546","4260497","2014-06","0"
"124054546","4303042","2014-07","1"
"124054546","4103206","2014-04","1"
"124054546","4033314","2014-02","1"
"124054546","4131700","2014-04","0"
"124054546","5439956","2015-06","1"
"124054546","5202667","2015-04","0"
"124054546","4198254","2014-05","1"
"124054546","4206344","2014-05","0"
"124054546","4851064","2014-12","1"
"124054546","4390482","2014-07","1"
"124054546","4881900","2014-12","1"
"124054546","5229248","2015-04","1"
"124054546","4607314","2014-10","0"
"124054546","4735045","2014-11","0"
"124054546","4729880","2014-11","1"
"124054546","4261295","2014-06","0"
"124054546","4411651","2014-08","1"
"124054546","4576083","2014-09","0"
"124054546","5373298","2015-06","1"
"124054546","5378699","2015-06","0"
"124054546","4239759","2014-06","1"
"124054546","4757168","2014-11","1"
"124054546","4658065","2014-10","0"
"124054546","5169013","2015-04","0"
"124054546","4153586","2014-05","1"
"124054546","4279192","2014-06","0"
"124054546","4795982","2014-12","1"
"124054546","4790834","2014-12","0"
"124054546","5413118","2015-06","1"
"124054546","4151425","2014-05","0"
"124054546","4279635","2014-06","0"
"124054546","4729454","2014-11","0"
"124054546","5303605","2015-05","1"
"124054546","4205094","2014-05","0"
"124054546","4205086","2014-05","0"
"124054546","4240122","2014-06","0"
"124054546","4102539","2014-04","1"
"124054546","4806390","2014-12","0"
"124054546","4028018","2014-02","0"
"124054546","4103400","2014-04","0"
"124054546","4340752","2014-07","0"
"124054546","4241061","2014-06","1"
"124054546","4240929","2014-06","0"
"124054546","4249014","2014-06","1"
"124054546","4279767","2014-06","0"
"124054546","4870242","2014-12","0"
"124054546","4854508","2014-12","0"
"124054546","4429028","2014-08","0"
"124054546","5511209","2015-07","0"
"124054546","5380403","2015-06","1"
"124054546","4779855","2014-11","0"
"124054546","4468854","2014-08","0"
"124054546","4248765","2014-06","0"
"124054546","4261313","2014-06","0"
"124054546","4443367","2014-08","0"
"124054546","4396330","2014-07","0"
"124054546","4597363","2014-09","1"
"124054546","4346280","2014-07","0"
"124054546","4461911","2014-08","1"
"124054546","4194388","2014-05","1"
"124054546","4208244","2014-05","0"
"124054546","5130792","2015-03","1"
"124054546","4695137","2014-11","0"
"124054546","4107578","2014-04","0"
"124054546","4747487","2014-11","0"
"124054546","4205858","2014-04","1"
"124054546","4345298","2014-07","1"
"124054546","4126233","2014-04","1"
"124054546","4210827","2014-05","1"
"124054546","5421611","2015-06","1"
"124054546","4308771","2014-07","0"
"124054546","5470130","2015-06","1"
"124054546","4106883","2014-04","0"
"124054546","4326761","2014-07","1"
"124054546","4327494","2014-07","1"
"124054546","5653393","2015-08","1"
"124054546","4198978","2014-05","1"
"124054546","4375123","2014-07","0"
"124054546","5247896","2015-04","0"
"124054546","4451295","2014-08","0"
"124054546","4132577","2014-04","1"
"124054546","4308648","2014-07","0"
"124054546","4380722","2014-07","0"
"124054546","4316437","2014-07","0"
"124054546","4205534","2014-04","1"
"124054546","4382616","2014-07","1"
"124054546","4603431","2014-10","0"
"124054546","4763849","2014-11","0"
"124054546","4831886","2014-12","1"
"124054546","5191018","2015-04","1"
"124054546","4102627","2014-04","0"
"124054546","4768746","2014-11","1"
"124054546","4206200","2014-05","0"
"124054546","4836836","2014-12","0"
"124054546","5432120","2015-06","0"
"124054546","5511038","2015-07","1"
"124054546","4198251","2014-05","1"
"124054546","4261750","2014-06","0"
"124054546","5212047","2015-04","1"
"124054546","4104173","2014-04","1"
"124054546","4107283","2014-04","1"
"124054546","4769117","2014-11","1"
"124054546","4104564","2014-04","0"
"124054546","5005268","2015-02","1"
"124054546","4027720","2014-02","0"
"124054546","4644263","2014-10","1"
"124054546","4851766","2014-12","1"
"124054546","3232920","2013-12","0"
"124054546","3173261","2013-12","0"
"124054546","2995737","2013-09","0"
"124054546","3101154","2013-11","0"
"124054546","5314623","2015-05","0"
"124054546","3970225","2014-01","1"
"124054546","4438170","2014-08","0"
"124054546","4125802","2014-04","1"
"124054546","4210691","2014-05","1"
"124054546","4303046","2014-07","1"
"124054546","4020161","2014-02","0"
"124054546","4699818","2014-11","0"
"124054546","5446491","2015-06","0"
"124054546","4205105","2014-05","0"
"124054546","4204998","2014-05","0"
"124054546","4799154","2014-12","1"
"124054546","4205100","2014-05","0"
"124054546","4856880","2014-12","0"
"124054546","4860522","2014-12","1"
"124054546","5500516","2015-07","1"
"124054546","3981745","2014-01","1"
"124054546","4107208","2014-04","1"
"124054546","4810093","2014-12","0"
"124054546","4312151","2014-07","0"
"124054546","5165632","2015-04","0"
"124054546","5200155","2015-04","0"
"124054546","4553619","2014-09","1"
"124054546","4103336","2014-04","1"
"124054546","4197963","2014-05","1"
"391439865","3029023","2013-09","1"
"391439865","4080088","2014-04","1"
"1339644463","2987631","2013-09","1"
"1339644463","2987609","2013-09","1"
"7230299","3159226","2013-11","0"
"7230299","5521353","2015-07","1"
"1203667385","5274084","2015-05","1"
"1203667385","4301810","2014-07","0"
"1426334692","3180980","2013-12","1"
"1359565659","4895002","2014-12","1"
"507607808","3194128","2013-12","1"
"507607808","4440171","2014-08","1"
"507607808","4471058","2014-08","1"
"507607808","4999843","2015-02","1"
"507607808","3977164","2014-01","1"
"77017231","4462283","2014-08","1"
"77017231","4082673","2014-04","1"
"396550053","4170580","2014-05","1"
"109100086","4653858","2014-10","0"
"109100086","5464747","2015-06","0"
"109100086","4802756","2014-12","0"
"109100086","4003738","2014-01","0"
"109100086","4934327","2015-01","0"
"109100086","5330768","2015-05","0"
"109100086","3968732","2014-01","0"
"799989572","4759826","2014-11","1"
"799989572","5569295","2015-07","1"
"1333985067","5121675","2015-03","0"
"1333985067","4982273","2015-02","0"
"1333985067","3200996","2013-12","1"
"1333985067","4438801","2014-08","0"
"1333985067","4615026","2014-10","1"
"1071423895","4654734","2014-10","0"
"1071388468","4776022","2014-11","0"
"1071388468","4776712","2014-11","0"
"1071388468","4117020","2014-04","1"
"1071388468","4303092","2014-07","1"
"1071388468","4942694","2015-01","0"
"37307466","3050810","2013-10","1"
"37307466","4309016","2014-07","1"
"401282941","3979776","2014-01","1"
"401282941","4241668","2014-06","1"
"265546190","5353134","2015-05","1"
"114550748","4463956","2014-08","1"
"114550748","4509027","2014-09","1"
"114550748","5384964","2015-06","1"
"114550748","5225101","2015-04","1"
"114550748","5453424","2015-06","1"
"515639794","3136374","2013-11","0"
"515639794","3998365","2014-01","1"
"890520716","5515570","2015-07","0"
"890520716","4806392","2014-12","0"
