"EID","CaseID","CaseDate","CaseAmount"
"478876606","72211818","2012年10月","37100"
"478876606","80395682","2014年06月","17800"
"478876606","72211094","2013年01月","29600"
"478876606","82040801","2014年07月","3000"
"479073215","14100749","2015年08月","2300"
"479073215","14100748","2015年08月","4100"
"479073215","76569752","2013年09月","8100"
"479073215","14025330","2015年08月","75800"
"479073215","105700515","2015年08月","4100"
"479073215","92079486","2014年01月","7600"
"479073215","106587234","2015年08月","75800"
"479073215","105700517","2015年08月","2300"
"479073215","76562637","2014年01月","7600"
"327364766","77206947","2013年12月","27400"
"327364766","84100376","2013年12月","27400"
"1087338410","75066121","2014年02月","129200"
"398042427","113058994","2015年07月","150000"
"1157622855","92708532","2014年02月","101200"
"782094177","75078250","2012年12月","295400"
"380770778","105904863","2015年07月","72000"
"782421852","13935637","2015年08月","249500"
"782421852","106733807","2015年08月","249500"
"1448828763","86548791","2014年07月","45000"
"1280185665","96120397","2014年10月","6147500"
"286029354","92882140","2014年10月","76900"
"1280185661","72325404","2013年10月","239500"
"1028075974","78280144","2014年01月","20000"
"1028075974","87624473","2014年01月","20000"
"1028141509","106028810","2015年06月","407800"
"1028141509","100535595","2015年04月","14500"
"1431622651","103124134","2015年06月","527200"
"1297129634","60433129","2013年01月","9500"
"1028403658","98457720","2015年02月","0"
"1028403658","109326384","2015年02月","0"
"1028403658","92891833","2013年12月","0"
"1028403658","85246961","2013年12月","0"
"1028403658","77817043","2013年12月","0"
"1431753720","72442639","2012年12月","10700"
"1431753720","72442642","2012年12月","10200"
"1431753720","72442637","2012年12月","34500"
"1027944905","105209008","2015年07月","31711600"
"1027944905","106600018","2015年07月","31711600"
"868144800","101578941","2015年05月","10622900"
"868144800","88839661","2014年06月","26994400"
"868538015","107731220","2015年05月","4115700"
"868538015","106737312","2015年08月","16290000"
"868538015","99511327","2014年12月","5358600"
"868538015","98946962","2014年11月","40352700"
"868538015","104531590","2015年07月","2585500"
"868538015","106737319","2015年08月","22890600"
"868538015","106737296","2015年08月","16308700"
"868538015","101580314","2015年05月","4115700"
"868538015","99516338","2015年03月","3534400"
"1318286885","14042542","2015年07月","1226900"
"1318286885","101579231","2015年05月","12200"
"1318286885","105837398","2015年05月","12200"
"1318286885","104529882","2015年07月","1226900"
"1318286885","71074797","2013年11月","10000"
"697545928","73168257","2013年03月","12000"
"915395576","98954992","2014年07月","42300"
"915395576","87662081","2014年07月","42300"
"1318286887","72242572","2013年03月","109700"
"512111039","71016277","2013年12月","380000"
"511848895","14024736","2015年06月","1615000"
"511848895","14100589","2015年07月","3088800"
"511848895","104162417","2015年07月","308600"
"511848895","104162420","2015年07月","3088800"
"511848895","106018812","2015年06月","1615000"
"511848895","106020231","2015年06月","1816800"
"511848895","104162426","2015年07月","1346500"
"511848895","110154630","2015年07月","1034900"
"511848895","110154641","2015年07月","1346500"
"511848895","110151290","2015年06月","1816800"
"511848895","104162423","2015年07月","1034900"
"1054366118","72022360","2013年03月","28900"
"1054366118","13930291","2015年08月","3687200"
"1054366118","106987787","2014年07月","3029800"
"1054366118","102931005","2013年03月","28900"
"1054366118","71995627","2013年07月","2163200"
"631486318","67344769","2012年12月","150000"
"631486318","67344767","2012年12月","180000"
"1034770846","43934068","2012年10月","922200"
"531444172","61416734","2013年04月","123700"
"1337947689","61369380","2013年01月","236700"
"631617387","72009497","2013年03月","30000"
"678606019","43501173","2012年11月","1050000"
"228398397","99950481","2015年03月","10300"
"228398397","97943276","2015年03月","10300"
"531444169","91742065","2014年09月","45143500"
"531444169","90908911","2014年09月","9235200"
"531444169","97791268","2014年09月","44100"
"531444169","75290574","2014年03月","24100"
"531444169","91896420","2014年09月","44100"
"1034836389","101029989","2015年05月","500"
"15086023","105040728","2015年06月","3100"
"1195029702","73322724","2013年08月","15900"
"1195029702","73322725","2013年08月","33000"
"1195029702","73322727","2013年08月","11900"
"15348166","97113898","2014年09月","6600"
"821786152","86548517","2014年06月","2000"
"821786152","104862839","2015年04月","4300"
"821786152","113196630","2015年02月","217500"
"821786152","101017364","2015年04月","4300"
"821786152","100536151","2015年04月","5000"
"821655079","113180644","2015年03月","15000"
"821655079","113180647","2015年03月","15000"
"821655079","113180641","2015年03月","15000"
"744363335","107710451","2015年06月","262800"
"354110266","102996345","2015年04月","217000"
"400902287","106028853","2015年06月","18100"
"115324784","67654900","2012年10月","81400"
"115324784","78042873","2013年07月","17000"
"115324784","93430581","2013年07月","17000"
"1277862055","103950287","2015年07月","38700"
"1451021305","107060003","2015年03月","344100"
"1047278016","95171964","2014年12月","23300"
"162575565","77661059","2012年11月","1"
"96188270","98455772","2015年01月","12000"
"96188270","110466079","2015年01月","12000"
"499079583","80235779","2014年01月","292300"
"499079583","75124980","2014年01月","292300"
"25248467","93333694","2014年06月","0"
"25248467","100553983","2015年04月","1051900"
"784828890","60408481","2013年01月","169000"
"784828890","60408811","2013年01月","220300"
"785222106","103806545","2015年06月","3541000"
"785222106","106155649","2015年04月","3541000"
"1188310027","93579681","2012年12月","633200"
"25182934","14083033","2012年12月","5642400"
"25182934","14082955","2012年12月","31617900"
"25182934","14083017","2012年12月","32634500"
"25182934","96270746","2014年10月","4082500"
"25182934","14038510","2013年10月","3842200"
"25182934","60537677","2013年01月","5253300"
"25182934","87980818","2013年01月","1798600"
"25182934","60009151","2012年11月","5699400"
"25182934","60031750","2013年01月","786100"
"25182934","62698687","2013年07月","2810600"
"25182934","62268458","2013年06月","910000"
"25182934","87981074","2013年01月","5285000"
"25182934","60015435","2012年12月","5642400"
"25182934","60538564","2013年01月","4549600"
"25182934","64644213","2013年07月","5783700"
"25182934","60305399","2013年01月","476500"
"25182934","68252221","2013年10月","3842200"
"25182934","61409118","2013年04月","189700"
"25182934","88445300","2013年06月","4551600"
"25182934","87981208","2013年02月","13000000"
"25182934","98949010","2015年01月","988100"
"25182934","60031049","2012年12月","310000"
"25182934","60031939","2012年12月","728900"
"25182934","88164983","2012年12月","32634500"
"25182934","67530494","2013年06月","3447800"
"25182934","87980958","2013年01月","13983700"
"25182934","66230354","2012年12月","31617900"
"25182934","60279872","2013年01月","26778800"
"378101593","72250497","2013年06月","42200"
"1235036515","76562378","2013年12月","15624500"
"1235036515","92079094","2013年12月","15624500"
"25707222","102027894","2014年09月","24800"
"25707222","94163308","2014年09月","24800"
"25707222","97554034","2014年12月","49500"
"25707222","95453880","2014年10月","24800"
"25707222","87640004","2014年09月","24800"
"25707222","103543329","2014年12月","49500"
"1137288807","71819326","2013年04月","14488100"
"1137288807","71816261","2012年12月","1346500"
"1137288807","71816260","2012年12月","677800"
"1235626332","77505081","2013年01月","299500"
"1235102046","13958860","2014年03月","4040900"
"1235102046","77877514","2014年03月","4040900"
"1235102046","79355918","2014年03月","4040900"
"1235102046","85755535","2014年07月","17152700"
"784959960","72072660","2013年03月","1"
"784959960","72072370","2013年01月","5000"
"1188178952","106169887","2015年06月","550300"
"25248475","97830283","2014年10月","7400"
"25576156","97738340","2015年03月","10000"
"25576156","97738528","2015年03月","10000"
"42651192","76609367","2013年07月","7000"
"42651192","76614112","2013年05月","4500"
"313185952","105947506","2015年05月","0"
"313185952","101569740","2015年05月","0"
"360502262","103027691","2014年01月","120000"
"360502262","76312021","2014年01月","120000"
"360502262","95429652","2014年01月","120000"
"360502262","81259569","2014年01月","120000"
"360502262","77915115","2013年12月","120000"
"1252897991","105427873","2015年04月","796600"
"1252897991","102431620","2015年04月","796600"
"1252897991","113224075","2015年07月","233700"
"1252897991","113186884","2015年04月","796600"
"763786794","92111971","2014年04月","2100"
"763786794","81222167","2014年04月","2100"
"763786794","81222173","2014年04月","2000"
"763786794","81222169","2014年04月","2100"
"763786794","92111975","2014年04月","2000"
"763786794","92111973","2014年04月","2800"
"763786794","92111968","2014年04月","2100"
"763786794","77218076","2014年04月","900"
"763786794","81222171","2014年04月","2800"
"313120420","81239172","2014年06月","9160000"
"763459113","104507237","2015年07月","26700"
"1205450614","101823484","2015年05月","0"
"1186641200","86551246","2014年04月","1700"
"1186903343","73283546","2013年08月","158900"
"1139849176","93730382","2013年12月","0"
"1139849176","93730604","2013年12月","0"
"1139849176","93730787","2013年12月","0"
"1139849176","93729929","2013年12月","8000"
"783422214","87773539","2014年06月","200000"
"1139455965","67440541","2013年05月","13200"
"1139980243","86565196","2014年05月","327200"
"1139980243","44349689","2012年10月","66500"
"1169369553","72236616","2013年12月","4800"
"1169369553","80236266","2014年03月","45800"
"1169369553","76344986","2014年03月","45800"
"1169107396","67543573","2013年02月","133500"
"1169107396","88682978","2014年09月","58100"
